,dst_host_count,flag_S3,dst_host_srv_count,hot,same_srv_rate,Protocol_type_tcp,dst_host_same_src_port_rate,dst_host_rerror_rate,count,dst_host_serror_rate,srv_count,Protocol_type_icmp,label
9311,1,0,0.560784314,0,1,0,0.56,0.35,0.084148728,0.09,0.084148728,0,4
9312,1,0,0.384313725,0,0.99,0,0.38,0,0.193737769,0,0.191780822,0,4
9313,0.929411765,0,0.133333333,0,1,0,0.14,0,0.066536204,0.02,0.066536204,0,4
9314,0.349019608,0,0.066666667,0,1,0,0.19,0,0.033268102,0,0.033268102,0,4
9315,1,0,0.164705882,0,0.3,0,0.16,0.75,0.277886497,0.09,0.082191781,0,4
9316,1,0,0.317647059,0,1,0,0.32,0,0.15851272,0,0.15851272,0,4
9317,0.960784314,0,0.164705882,0,1,0,0.17,0,0.082191781,0.02,0.082191781,0,4
9318,1,0,0.062745098,0,0.14,0,0.06,0.85,0.227005871,0.09,0.031311155,0,4
9319,0.988235294,0,0.192156863,0,1,0,0.19,0,0.095890411,0.02,0.095890411,0,4
9320,1,0,0.258823529,0,0.99,0,0.26,0,0.13111546,0,0.129158513,0,4
9321,1,0,0.37254902,0,0.98,0,0.37,0.47,0.189823875,0,0.18590998,0,4
9322,1,0,0.039215686,0,1,0,0.04,0,0.084148728,0,0.084148728,0,4
9323,0.419607843,0,0.137254902,0,1,0,0.33,0,0.068493151,0,0.068493151,0,4
9324,1,0,0.17254902,0,1,0,0.17,0,0.086105675,0,0.086105675,0,4
9325,0.329411765,0,0.047058824,0,1,0,0.14,0,0.023483366,0,0.023483366,0,4
9326,1,0,0.662745098,0,1,0,0.66,0.25,0.135029354,0.09,0.135029354,0,4
9327,1,0,0.258823529,0,0.4,0,0.26,0.65,0.324853229,0.09,0.129158513,0,4
9328,1,0,0.145098039,0,0.97,0,0.15,0.65,0.074363992,0,0.072407045,0,4
9329,0.819607843,0,0.023529412,0,1,0,0.03,0,0.011741683,0.02,0.011741683,0,4
9330,1,0,0.149019608,0,0.97,0,0.15,0.65,0.076320939,0,0.074363992,0,4
9331,0.584313725,0,0.301960784,0,1,0,0.52,0,0.150684932,0,0.150684932,0,4
9332,1,0,0.368627451,0,0.98,0,0.37,0.47,0.187866928,0,0.183953033,0,4
9333,1,0,0.117647059,0,1,0,0.12,0,0.058708415,0,0.058708415,0,4
9334,0.956862745,0,0.160784314,0,1,0,0.17,0,0.080234834,0.02,0.080234834,0,4
9335,0.992156863,0,0.196078431,0,1,0,0.2,0,0.097847358,0.02,0.097847358,0,4
9336,1,0,0.262745098,0,1,0,0.26,0,0.13111546,0,0.13111546,0,4
9337,1,0,0.321568627,0,0.99,0,0.32,0,0.162426614,0,0.160469667,0,4
9338,1,0,0.349019608,0,0.98,0,0.35,0.49,0.178082192,0,0.174168297,0,4
9339,1,0,0.2,0,0.98,0,0.2,0.6,0.101761252,0,0.099804305,0,4
9340,1,0,0.360784314,0,0.48,0,0.36,0.55,0.375733855,0.09,0.180039139,0,4
9341,1,0,0.349019608,0,1,0,0.35,0.52,0.174168297,0,0.174168297,0,4
9342,1,0,0.57254902,0,1,0,0.57,0.34,0.090019569,0.09,0.090019569,0,4
9343,1,0,0.141176471,0,1,0,0.14,0,0.070450098,0,0.070450098,0,4
9344,0.458823529,0,0.176470588,0,1,0,0.38,0,0.088062622,0,0.088062622,0,4
9345,1,0,0.305882353,0,1,0,0.31,0,0.152641879,0,0.152641879,0,4
9346,0.874509804,0,0.039215686,0,1,0,0.04,0.59,0.019569472,0.03,0.019569472,0,4
9347,1,0,0.37254902,0,1,0,0.37,0,0.18590998,0,0.18590998,0,4
9348,0.968627451,0,0.133333333,0,1,0,0.14,0.53,0.066536204,0.02,0.066536204,0,4
9349,0.945098039,0,0.149019608,0,1,0,0.16,0,0.074363992,0.02,0.074363992,0,4
9350,1,0,0.317647059,0,1,0,0.32,0,0.15851272,0.02,0.15851272,0,4
9351,1,0,0.325490196,0,1,0,0.33,0.52,0.162426614,0.01,0.162426614,0,4
9352,1,0,0.341176471,0,1,0,0.34,0,0.039138943,0,0.039138943,0,4
9353,1,0,0.188235294,0,1,0,0.19,0,0.093933464,0,0.093933464,0,4
9354,1,0,0.254901961,0,1,0,0.25,0.52,0.127201566,0.01,0.127201566,0,4
9355,1,0,0.596078431,0,1,0,0.6,0.32,0.101761252,0.09,0.101761252,0,4
9356,1,0,0.337254902,0,0.98,0,0.34,0.5,0.17221135,0,0.168297456,0,4
9357,1,0,0.223529412,0,1,0,0.22,0,0.111545988,0.02,0.111545988,0,4
9358,1,0,0.129411765,0,1,0,0.13,0,0.064579256,0,0.064579256,0,4
9359,0.901960784,0,0.066666667,0,1,0,0.07,0.57,0.033268102,0.03,0.033268102,0,4
9360,1,0,0.219607843,0,1,0,0.22,0,0.109589041,0,0.109589041,0,4
9361,0.447058824,0,0.164705882,0,1,0,0.37,0,0.082191781,0,0.082191781,0,4
9362,1,0,0.066666667,0,1,0,0.07,0,0.033268102,0,0.033268102,0,4
9363,1,0,0.168627451,0,1,0,0.17,0,0.084148728,0,0.084148728,0,4
9364,1,0,0.337254902,0,1,0,0.34,0,0.168297456,0,0.168297456,0,4
9365,1,0,0.376470588,0,0.99,0,0.38,0,0.189823875,0,0.187866928,0,4
9366,1,0,0.168627451,0,0.98,0,0.17,0.63,0.086105675,0,0.084148728,0,4
9367,1,0,0.062745098,0,1,0,0.06,0.73,0.031311155,0,0.031311155,0,4
9368,1,0,0.352941176,0,1,0,0.35,0,0.176125245,0,0.176125245,0,4
9369,1,0,0.168627451,0,1,0,0.17,0,0.084148728,0,0.084148728,0,4
9370,1,0,0.650980392,0,1,0,0.65,0.26,0.129158513,0.09,0.129158513,0,4
9371,1,0,0.156862745,0,1,0,0.16,0,0.078277886,0,0.078277886,0,4
9372,1,0,0.611764706,0,1,0,0.61,0.3,0.109589041,0.09,0.109589041,0,4
9373,1,0,0.003921569,0,1,0,0,0,0.001956947,0,0.001956947,0,4
9374,1,0,0.129411765,0,0.25,0,0.13,0.78,0.260273973,0.09,0.064579256,0,4
9375,0.470588235,0,0.188235294,0,1,0,0.4,0,0.093933464,0,0.093933464,0,4
9376,0.364705882,0,0.082352941,0,1,0,0.23,0,0.04109589,0,0.04109589,0,4
9377,0.847058824,0,0.011764706,0,1,0,0.01,0.61,0.005870841,0.03,0.005870841,0,4
9378,1,0,0.305882353,0,1,0,0.31,0,0.021526419,0,0.021526419,0,4
9379,1,0,0.043137255,0,1,0,0.04,0.74,0.021526419,0,0.021526419,0,4
9380,1,0,0.258823529,0,0.99,0,0.26,0.56,0.13111546,0,0.129158513,0,4
9381,1,0,0.039215686,0,0.09,0,0.04,0.87,0.215264188,0.09,0.019569472,0,4
9382,1,0,0.180392157,0,0.32,0,0.18,0.73,0.285714286,0.09,0.090019569,0,4
9383,0.650980392,0,0.368627451,0,1,0,0.57,0,0.183953033,0,0.183953033,0,4
9384,1,0,0.039215686,0,1,0,0.04,0.75,0.019569472,0,0.019569472,0,4
9385,0.525490196,0,0.243137255,0,1,0,0.46,0,0.121330724,0,0.121330724,0,4
9386,1,0,0.321568627,0,0.45,0,0.32,0.59,0.356164384,0.09,0.160469667,0,4
9387,0.345098039,0,0.062745098,0,1,0,0.18,0,0.031311155,0,0.031311155,0,4
9388,1,0,0.388235294,0,1,0,0.39,0,0.193737769,0,0.193737769,0,4
9389,1,0,0.156862745,0,0.98,0,0.16,0.64,0.080234834,0,0.078277886,0,4
9390,1,0,0.031372549,0,1,0,0.03,0,0.080234834,0,0.080234834,0,4
9391,1,0,0.309803922,0,1,0,0.31,0,0.154598826,0,0.154598826,0,4
9392,0.356862745,0,0.074509804,0,1,0,0.21,0,0.037181996,0,0.037181996,0,4
9393,1,0,0.2,0,0.34,0,0.2,0.71,0.295499022,0.09,0.099804305,0,4
9394,1,0,0.02745098,0,0.07,0,0.03,0.89,0.209393346,0.09,0.01369863,0,4
9395,1,0,0.580392157,0,1,0,0.58,0.33,0.093933464,0.09,0.093933464,0,4
9396,1,0,0.505882353,0,1,0,0.51,0.41,0.056751468,0.09,0.056751468,0,4
9397,1,0,0.623529412,0,1,0,0.62,0.29,0.115459883,0.09,0.115459883,0,4
9398,1,0,0.22745098,0,1,0,0.23,0,0.113502935,0,0.113502935,0,4
9399,1,0,0.105882353,0,0.21,0,0.11,0.81,0.24853229,0.09,0.052837573,0,4
9400,1,0,0.349019608,0,1,0,0.35,0,0.174168297,0.02,0.174168297,0,4
9401,1,0,0.28627451,0,1,0,0.29,0,0.142857143,0.02,0.142857143,0,4
9402,0.97254902,0,0.137254902,0,1,0,0.14,0.53,0.068493151,0.02,0.068493151,0,4
9403,1,0,0.309803922,0,1,0,0.31,0,0.154598826,0,0.154598826,0,4
9404,1,0,0.219607843,0,0.98,0,0.22,0.59,0.111545988,0,0.109589041,0,4
9405,1,0,0.635294118,0,1,0,0.64,0.28,0.121330724,0.09,0.121330724,0,4
9406,0.909803922,0,0.074509804,0,1,0,0.08,0.57,0.037181996,0.03,0.037181996,0,4
9407,1,0,0.176470588,0,1,0,0.18,0.52,0.088062622,0.01,0.088062622,0,4
9408,1,0,0.588235294,0,1,0,0.59,0.33,0.097847358,0.09,0.097847358,0,4
9409,1,0,0.211764706,0,1,0,0.21,0,0.105675147,0,0.105675147,0,4
9410,1,0,0.349019608,0,1,0,0.35,0,0.174168297,0,0.174168297,0,4
9411,1,0,0.368627451,0,1,0,0.37,0,0.183953033,0.02,0.183953033,0,4
9412,1,0,0.164705882,0,1,0,0.16,0,0.082191781,0,0.082191781,0,4
9413,0.88627451,0,0.090196078,0,1,0,0.1,0,0.045009785,0.02,0.045009785,0,4
9414,1,0,0.098039216,0,1,0,0.1,0,0.113502935,0,0.113502935,0,4
9415,0.815686275,0,0.019607843,0,1,0,0.02,0,0.009784736,0.02,0.009784736,0,4
9416,1,0,0.356862745,0,0.48,0,0.36,0.56,0.373776908,0.09,0.178082192,0,4
9417,1,0,0.270588235,0,1,0,0.27,0,0.135029354,0.02,0.135029354,0,4
9418,1,0,0.301960784,0,1,0,0.3,0,0.150684932,0.02,0.150684932,0,4
9419,0.407843137,0,0.125490196,0,1,0,0.31,0,0.062622309,0,0.062622309,0,4
9420,1,0,0.380392157,0,1,0,0.38,0.49,0.189823875,0,0.189823875,0,4
9421,1,0,0.215686275,0,1,0,0.22,0,0.107632094,0,0.107632094,0,4
9422,1,0,0.17254902,0,1,0,0.17,0,0.086105675,0,0.086105675,0,4
9423,1,0,0.019607843,0,1,0,0.02,0,0.009784736,0,0.009784736,0,4
9424,1,0,0.301960784,0,1,0,0.3,0,0.019569472,0,0.019569472,0,4
9425,1,0,0.247058824,0,0.98,0,0.25,0.57,0.125244618,0,0.123287671,0,4
9426,1,0,0.4,0,1,0,0.4,0.51,0.003913894,0.09,0.003913894,0,4
9427,1,0,0.247058824,0,1,0,0.25,0,0.187866928,0,0.187866928,0,4
9428,1,0,0.364705882,0,1,0,0.36,0,0.181996086,0,0.181996086,0,4
9429,0.670588235,0,0.388235294,0,1,0,0.58,0,0.193737769,0,0.193737769,0,4
9430,1,0,0.254901961,0,0.39,0,0.25,0.66,0.322896282,0.09,0.127201566,0,4
9431,1,0,0.035294118,0,1,0,0.04,0,0.082191781,0,0.082191781,0,4
9432,0.631372549,0,0.349019608,0,1,0,0.55,0,0.174168297,0,0.174168297,0,4
9433,1,0,0.309803922,0,0.98,0,0.31,0.52,0.15851272,0,0.154598826,0,4
9434,0.439215686,0,0.156862745,0,1,0,0.36,0,0.078277886,0,0.078277886,0,4
9435,1,0,0.08627451,0,1,0,0.09,0,0.107632094,0,0.107632094,0,4
9436,1,0,0.298039216,0,1,0,0.3,0,0.148727984,0,0.148727984,0,4
9437,1,0,0.203921569,0,1,0,0.2,0,0.101761252,0,0.101761252,0,4
9438,1,0,0.690196078,0,1,0,0.69,0.22,0.148727984,0.09,0.148727984,0,4
9439,0.866666667,0,0.070588235,0,1,0,0.08,0,0.035225049,0.02,0.035225049,0,4
9440,1,0,0.341176471,0,1,0,0.34,0,0.170254403,0.02,0.170254403,0,4
9441,0.298039216,0,0.015686275,0,1,0,0.05,0,0.007827789,0,0.007827789,0,4
9442,1,0,0.17254902,0,1,0,0.17,0.52,0.086105675,0.02,0.086105675,0,4
9443,1,0,0.043137255,0,1,0,0.04,0,0.021526419,0,0.021526419,0,4
9444,1,0,0.482352941,0,1,0,0.48,0.43,0.045009785,0.09,0.045009785,0,4
9445,1,0,0.058823529,0,1,0,0.06,0,0.029354207,0,0.029354207,0,4
9446,1,0,0.235294118,0,1,0,0.24,0.52,0.11741683,0.01,0.11741683,0,4
9447,1,0,0.223529412,0,1,0,0.22,0,0.111545988,0,0.111545988,0,4
9448,1,0,0.050980392,0,1,0,0.05,0,0.025440313,0,0.025440313,0,4
9449,1,0,0.015686275,0,0.04,0,0.02,0.9,0.203522505,0.09,0.007827789,0,4
9450,1,0,0.674509804,0,1,0,0.67,0.24,0.140900196,0.09,0.140900196,0,4
9451,1,0,0.584313725,0,1,0,0.58,0.33,0.095890411,0.09,0.095890411,0,4
9452,0.352941176,0,0.070588235,0,1,0,0.2,0,0.035225049,0,0.035225049,0,4
9453,1,0,0.090196078,0,1,0,0.09,0,0.045009785,0,0.045009785,0,4
9454,1,0,0.145098039,0,1,0,0.15,0,0.136986301,0,0.136986301,0,4
9455,0.807843137,0,0.011764706,0,1,0,0.01,0,0.005870841,0.02,0.005870841,0,4
9456,1,0,0.247058824,0,0.39,0,0.25,0.67,0.318982387,0.09,0.123287671,0,4
9457,0.403921569,0,0.121568627,0,1,0,0.3,0,0.060665362,0,0.060665362,0,4
9458,1,0,0.2,0,1,0,0.2,0,0.164383562,0,0.164383562,0,4
9459,1,0,0.152941176,0,0.28,0,0.15,0.76,0.272015656,0.09,0.076320939,0,4
9460,1,0,0.098039216,0,1,0,0.1,0,0.048923679,0,0.048923679,0,4
9461,0.854901961,0,0.019607843,0,1,0,0.02,0.61,0.009784736,0.03,0.009784736,0,4
9462,1,0,0.2,0,1,0,0.2,0,0.099804305,0,0.099804305,0,4
9463,1,0,0.08627451,0,1,0,0.09,0,0.043052838,0,0.043052838,0,4
9464,1,0,0.176470588,0,0.98,0,0.18,0.62,0.090019569,0,0.088062622,0,4
9465,0.980392157,0,0.145098039,0,1,0,0.15,0.53,0.072407045,0.02,0.072407045,0,4
9466,1,0,0.11372549,0,1,0,0.11,0,0.121330724,0,0.121330724,0,4
9467,0.552941176,0,0.270588235,0,1,0,0.49,0,0.135029354,0,0.135029354,0,4
9468,0.921568627,0,0.125490196,0,1,0,0.14,0,0.062622309,0.02,0.062622309,0,4
9469,1,0,0.262745098,0,0.4,0,0.26,0.65,0.326810176,0.09,0.13111546,0,4
9470,1,0,0.290196078,0,1,0,0.29,0.52,0.14481409,0.01,0.14481409,0,4
9471,1,0,0.17254902,0,1,0,0.17,0,0.150684932,0,0.150684932,0,4
9472,0.325490196,0,0.043137255,0,1,0,0.13,0,0.021526419,0,0.021526419,0,4
9473,0.905882353,0,0.109803922,0,1,0,0.12,0,0.054794521,0.02,0.054794521,0,4
9474,0.576470588,0,0.294117647,0,1,0,0.51,0,0.146771037,0,0.146771037,0,4
9475,1,0,0.090196078,0,0.19,0,0.09,0.82,0.240704501,0.09,0.045009785,0,4
9476,0.952941176,0,0.156862745,0,1,0,0.16,0,0.078277886,0.02,0.078277886,0,4
9477,1,0,0.211764706,0,1,0,0.21,0.52,0.105675147,0.01,0.105675147,0,4
9478,1,0,0.105882353,0,0.96,0,0.11,0.69,0.054794521,0,0.052837573,0,4
9479,1,0,0.058823529,0,1,0,0.06,0,0.029354207,0,0.029354207,0,4
9480,1,0,0.22745098,0,1,0,0.23,0,0.113502935,0.02,0.113502935,0,4
9481,0.474509804,0,0.192156863,0,1,0,0.4,0,0.095890411,0,0.095890411,0,4
9482,1,0,0.274509804,0,1,0,0.27,0,0.136986301,0,0.136986301,0,4
9483,0.874509804,0,0.078431373,0,1,0,0.09,0,0.039138943,0.02,0.039138943,0,4
9484,0.803921569,0,0.007843137,0,1,0,0.01,0,0.003913894,0.02,0.003913894,0,4
9485,1,0,0.396078431,0,1,0,0.4,0.52,0.001956947,0.09,0.001956947,0,4
9486,1,0,0.129411765,0,0.97,0,0.13,0.67,0.066536204,0,0.064579256,0,4
9487,0.635294118,0,0.352941176,0,1,0,0.56,0,0.176125245,0,0.176125245,0,4
9488,1,0,0.180392157,0,1,0,0.18,0,0.090019569,0,0.090019569,0,4
9489,1,0,0.243137255,0,1,0,0.24,0,0.121330724,0,0.121330724,0,4
9490,0.937254902,0,0.101960784,0,1,0,0.11,0.55,0.050880626,0.03,0.050880626,0,4
9491,1,0,0.207843137,0,1,0,0.21,0,0.1037182,0.02,0.1037182,0,4
9492,1,0,0.37254902,0,0.99,0,0.37,0,0.187866928,0,0.18590998,0,4
9493,1,0,0.443137255,0,1,0,0.44,0.47,0.025440313,0.09,0.025440313,0,4
9494,1,0,0.239215686,0,1,0,0.24,0.52,0.119373777,0.01,0.119373777,0,4
9495,1,0,0.203921569,0,1,0,0.2,0,0.101761252,0.02,0.101761252,0,4
9496,1,0,0.11372549,0,0.22,0,0.11,0.8,0.252446184,0.09,0.056751468,0,4
9497,1,0,0.388235294,0,1,0,0.39,0,0.062622309,0,0.062622309,0,4
9498,1,0,0.192156863,0,1,0,0.19,0,0.095890411,0,0.095890411,0,4
9499,1,0,0.08627451,0,1,0,0.09,0,0.043052838,0,0.043052838,0,4
9500,1,0,0.68627451,0,1,0,0.69,0.23,0.146771037,0.09,0.146771037,0,4
9501,1,0,0.023529412,0,1,0,0.02,0,0.076320939,0,0.076320939,0,4
9502,0.517647059,0,0.235294118,0,1,0,0.45,0,0.11741683,0,0.11741683,0,4
9503,1,0,0.11372549,0,0.97,0,0.11,0.69,0.058708415,0,0.056751468,0,4
9504,1,0,0.184313725,0,1,0,0.18,0,0.156555773,0,0.156555773,0,4
9505,1,0,0.368627451,0,1,0,0.37,0,0.052837573,0,0.052837573,0,4
9506,1,0,0.329411765,0,1,0,0.33,0,0.164383562,0.02,0.164383562,0,4
9507,1,0,0.619607843,0,1,0,0.62,0.29,0.113502935,0.09,0.113502935,0,4
9508,1,0,0.22745098,0,1,0,0.23,0.52,0.113502935,0.01,0.113502935,0,4
9509,0.952941176,0,0.117647059,0,1,0,0.12,0.54,0.058708415,0.02,0.058708415,0,4
9510,0.858823529,0,0.062745098,0,1,0,0.07,0,0.031311155,0.02,0.031311155,0,4
9511,1,0,0.274509804,0,1,0,0.27,0,0.136986301,0,0.136986301,0,4
9512,1,0,0.215686275,0,1,0,0.22,0,0.107632094,0.02,0.107632094,0,4
9513,1,0,0.039215686,0,1,0,0.04,0,0.019569472,0,0.019569472,0,4
9514,1,0,0.02745098,0,1,0,0.03,0.76,0.01369863,0,0.01369863,0,4
9515,1,0,0.133333333,0,1,0,0.13,0,0.066536204,0,0.066536204,0,4
9516,1,0,0.576470588,0,1,0,0.58,0.34,0.091976517,0.09,0.091976517,0,4
9517,1,0,0.517647059,0,1,0,0.52,0.4,0.062622309,0.09,0.062622309,0,4
9518,1,0,0.007843137,0,0.02,0,0.01,0.91,0.199608611,0.09,0.003913894,0,4
9519,1,0,0.031372549,0,0.07,0,0.03,0.88,0.211350294,0.09,0.015655577,0,4
9520,1,0,0.074509804,0,1,0,0.07,0,0.037181996,0,0.037181996,0,4
9521,0.596078431,0,0.31372549,0,1,0,0.53,0,0.156555773,0,0.156555773,0,4
9522,1,0,0.380392157,0,1,0,0.38,0,0.058708415,0,0.058708415,0,4
9523,1,0,0.670588235,0,1,0,0.67,0.24,0.138943249,0.09,0.138943249,0,4
9524,0.843137255,0,0.007843137,0,1,0,0.01,0.61,0.003913894,0.03,0.003913894,0,4
9525,1,0,0.294117647,0,0.99,0,0.29,0,0.148727984,0,0.146771037,0,4
9526,1,0,0.384313725,0,1,0,0.38,0,0.191780822,0,0.191780822,0,4
9527,0.866666667,0,0.031372549,0,1,0,0.04,0.6,0.015655577,0.03,0.015655577,0,4
9528,1,0,0.290196078,0,1,0,0.29,0,0.14481409,0,0.14481409,0,4
9529,1,0,0.254901961,0,1,0,0.25,0,0.127201566,0,0.127201566,0,4
9530,1,0,0.270588235,0,1,0,0.27,0,0.135029354,0,0.135029354,0,4
9531,1,0,0.321568627,0,1,0,0.32,0,0.160469667,0.02,0.160469667,0,4
9532,1,0,0.498039216,0,1,0,0.5,0.42,0.052837573,0.09,0.052837573,0,4
9533,1,0,0.294117647,0,1,0,0.29,0,0.015655577,0,0.015655577,0,4
9534,1,0,0.529411765,0,1,0,0.53,0.38,0.068493151,0.09,0.068493151,0,4
9535,1,0,0.211764706,0,0.35,0,0.21,0.7,0.301369863,0.09,0.105675147,0,4
9536,1,0,0.290196078,0,0.97,0,0.29,0.54,0.148727984,0,0.14481409,0,4
9537,1,0,0.533333333,0,1,0,0.53,0.38,0.070450098,0.09,0.070450098,0,4
9538,0.921568627,0,0.08627451,0,1,0,0.09,0.56,0.043052838,0.03,0.043052838,0,4
9539,0.870588235,0,0.074509804,0,1,0,0.09,0,0.037181996,0.02,0.037181996,0,4
9540,1,0,0.352941176,0,1,0,0.35,0,0.176125245,0.02,0.176125245,0,4
9541,1,0,0.133333333,0,0.25,0,0.13,0.78,0.26223092,0.09,0.066536204,0,4
9542,1,0,0.250980392,0,1,0,0.25,0,0.125244618,0.02,0.125244618,0,4
9543,1,0,0.352941176,0,1,0,0.35,0.52,0.176125245,0,0.176125245,0,4
9544,0.996078431,0,0.160784314,0,1,0,0.16,0.52,0.080234834,0.02,0.080234834,0,4
9545,1,0,0.305882353,0,0.44,0,0.31,0.61,0.348336595,0.09,0.152641879,0,4
9546,0.949019608,0,0.152941176,0,1,0,0.16,0,0.076320939,0.02,0.076320939,0,4
9547,1,0,0.203921569,0,0.98,0,0.2,0.6,0.1037182,0,0.101761252,0,4
9548,1,0,0.329411765,0,0.99,0,0.33,0,0.166340509,0,0.164383562,0,4
9549,1,0,0.243137255,0,0.98,0,0.24,0.57,0.123287671,0,0.121330724,0,4
9550,1,0,0.694117647,0,1,0,0.69,0.22,0.150684932,0.09,0.150684932,0,4
9551,1,0,0.203921569,0,1,0,0.2,0.52,0.101761252,0.01,0.101761252,0,4
9552,1,0,0.262745098,0,0.99,0,0.26,0,0.133072407,0,0.13111546,0,4
9553,1,0,0.231372549,0,1,0,0.23,0,0.180039139,0,0.180039139,0,4
9554,1,0,0.196078431,0,1,0,0.2,0,0.097847358,0,0.097847358,0,4
9555,0.956862745,0,0.121568627,0,1,0,0.13,0.54,0.060665362,0.02,0.060665362,0,4
9556,1,0,0.192156863,0,1,0,0.19,0,0.160469667,0,0.160469667,0,4
9557,1,0,0.031372549,0,1,0,0.03,0,0.015655577,0,0.015655577,0,4
9558,1,0,0.415686275,0,1,0,0.42,0.5,0.011741683,0.09,0.011741683,0,4
9559,1,0,0.384313725,0,1,0,0.38,0,0.191780822,0.02,0.191780822,0,4
9560,1,0,0.003921569,0,1,0,0,0.77,0.001956947,0,0.001956947,0,4
9561,1,0,0.11372549,0,1,0,0.11,0,0.056751468,0,0.056751468,0,4
9562,1,0,0.247058824,0,1,0,0.25,0,0.123287671,0,0.123287671,0,4
9563,1,0,0.356862745,0,0.98,0,0.36,0.49,0.181996086,0,0.178082192,0,4
9564,1,0,0.333333333,0,0.99,0,0.33,0,0.168297456,0,0.166340509,0,4
9565,1,0,0.337254902,0,1,0,0.34,0.52,0.168297456,0,0.168297456,0,4
9566,1,0,0.101960784,0,1,0,0.1,0,0.050880626,0,0.050880626,0,4
9567,1,0,0.337254902,0,0.99,0,0.34,0,0.170254403,0,0.168297456,0,4
9568,1,0,0.098039216,0,0.96,0,0.1,0.69,0.050880626,0,0.048923679,0,4
9569,1,0,0.31372549,0,1,0,0.31,0,0.156555773,0.02,0.156555773,0,4
9570,1,0,0.305882353,0,1,0,0.31,0,0.152641879,0,0.152641879,0,4
9571,1,0,0.262745098,0,1,0,0.26,0,0.195694716,0,0.195694716,0,4
9572,1,0,0.262745098,0,1,0,0.26,0.52,0.13111546,0.01,0.13111546,0,4
9573,0.301960784,0,0.019607843,0,1,0,0.06,0,0.009784736,0,0.009784736,0,4
9574,0.482352941,0,0.2,0,1,0,0.41,0,0.099804305,0,0.099804305,0,4
9575,1,0,0.250980392,0,1,0,0.25,0,0.189823875,0,0.189823875,0,4
9576,0.878431373,0,0.043137255,0,1,0,0.05,0.59,0.021526419,0.03,0.021526419,0,4
9577,1,0,0.309803922,0,1,0,0.31,0,0.154598826,0.02,0.154598826,0,4
9578,1,0,0.615686275,0,1,0,0.62,0.3,0.111545988,0.09,0.111545988,0,4
9579,1,0,0.160784314,0,0.29,0,0.16,0.75,0.27592955,0.09,0.080234834,0,4
9580,1,0,0.117647059,0,1,0,0.12,0,0.058708415,0,0.058708415,0,4
9581,1,0,0.101960784,0,1,0,0.1,0,0.050880626,0,0.050880626,0,4
9582,1,0,0.062745098,0,1,0,0.06,0,0.031311155,0,0.031311155,0,4
9583,0.976470588,0,0.141176471,0,1,0,0.14,0.53,0.070450098,0.02,0.070450098,0,4
9584,1,0,0.337254902,0,1,0,0.34,0,0.168297456,0,0.168297456,0,4
9585,1,0,0.141176471,0,0.97,0,0.14,0.66,0.072407045,0,0.070450098,0,4
9586,0.580392157,0,0.298039216,0,1,0,0.51,0,0.148727984,0,0.148727984,0,4
9587,1,0,0.125490196,0,0.24,0,0.13,0.79,0.258317025,0.09,0.062622309,0,4
9588,1,0,0.164705882,0,1,0,0.16,0,0.082191781,0,0.082191781,0,4
9589,1,0,0.278431373,0,1,0,0.28,0.52,0.138943249,0.01,0.138943249,0,4
9590,1,0,0.047058824,0,0.11,0,0.05,0.87,0.219178082,0.09,0.023483366,0,4
9591,0.992156863,0,0.156862745,0,1,0,0.16,0.52,0.078277886,0.02,0.078277886,0,4
9592,0.588235294,0,0.305882353,0,1,0,0.52,0,0.152641879,0,0.152641879,0,4
9593,1,0,0.31372549,0,1,0,0.31,0.52,0.156555773,0.01,0.156555773,0,4
9594,1,0,0.207843137,0,0.98,0,0.21,0.6,0.105675147,0,0.1037182,0,4
9595,1,0,0.450980392,0,1,0,0.45,0.46,0.029354207,0.09,0.029354207,0,4
9596,1,0,0.258823529,0,1,0,0.26,0,0.129158513,0.02,0.129158513,0,4
9597,1,0,0.360784314,0,1,0,0.36,0,0.048923679,0,0.048923679,0,4
9598,1,0,0.317647059,0,1,0,0.32,0.52,0.15851272,0.01,0.15851272,0,4
9599,1,0,0.176470588,0,1,0,0.18,0,0.088062622,0,0.088062622,0,4
9600,1,0,0.145098039,0,1,0,0.15,0,0.072407045,0,0.072407045,0,4
9601,1,0,0.278431373,0,0.99,0,0.28,0,0.140900196,0,0.138943249,0,4
9602,1,0,0.349019608,0,1,0,0.35,0,0.174168297,0,0.174168297,0,4
9603,0.549019608,0,0.266666667,0,1,0,0.49,0,0.133072407,0,0.133072407,0,4
9604,1,0,0.211764706,0,1,0,0.21,0,0.170254403,0,0.170254403,0,4
9605,1,0,0.011764706,0,1,0,0.01,0,0.005870841,0,0.005870841,0,4
9606,1,0,0.082352941,0,0.17,0,0.08,0.83,0.236790607,0.09,0.04109589,0,4
9607,0.435294118,0,0.152941176,0,1,0,0.35,0,0.076320939,0,0.076320939,0,4
9608,1,0,0.325490196,0,1,0,0.33,0,0.162426614,0,0.162426614,0,4
9609,1,0,0.321568627,0,1,0,0.32,0,0.160469667,0,0.160469667,0,4
9610,0.964705882,0,0.168627451,0,1,0,0.17,0,0.084148728,0.02,0.084148728,0,4
9611,1,0,0.090196078,0,0.96,0,0.09,0.7,0.046966732,0,0.045009785,0,4
9612,1,0,0.364705882,0,0.99,0,0.36,0,0.183953033,0,0.181996086,0,4
